,Title,Event_Date,Latitude,Longitude,ZIP
4824,Bitty Basketball at Dvorak,2025-04-15 09:00:00,41.855021,-87.6539074,60608.0
4825,Soccer at Midway Plaisance,2025-04-15 13:00:00,41.7868907,-87.593919,60637.0
4826,Parent and Tot Swim at Welles,2025-04-15 10:00:00,41.9628085,-87.6863871,60625.0
4827,Yoga at Harris,2025-04-15 13:00:00,41.7819343,-87.604879,60637.0
4828,Aquatic Exercise II - Low Impact at Ellis,2025-04-15 10:00:00,41.8306379,-87.6108915,60653.0
4829,Pickleball at Graver,2025-04-15 12:30:00,41.7074349,-87.6604451,60643.0
4830,Volleyball - Open at Welles,2025-04-15 19:00:00,41.9628085,-87.6863871,60625.0
4831,Homework Time at Pasteur,2025-04-15 15:00:00,41.7871479,-87.7324652,60629.0
4832,Stick & Puck at McFetridge,2025-04-15 06:00:00,41.9517076,-87.6970874,60618.0
4833,Baseball Skills at Hayes,2025-04-15 17:00:00,41.7389695,-87.697015,60652.0
4834,Girls Gymnastics Lev. 2 at Avondale Gymnastics,2025-04-15 16:00:00,41.94132169,-87.71541514,60618.0
4835,Fun and Games at Wildwood,2025-04-15 17:15:00,42.0072254,-87.778526,60646.0
4836,Pickleball at Graver,2025-04-15 11:30:00,41.7074349,-87.6604451,60643.0
4837,Ice Skating - Adult Open Skate at Morgan Park SC,2025-04-15 12:10:00,41.6836435,-87.6804633,60647.0
4838,Cheerleading - Recreational at Hiawatha,2025-04-15 15:30:00,41.9438018,-87.8261207,60634.0
4839,Parent & Tot Gymnastics at Jesse White Gymnastics,2025-04-15 11:30:00,41.896867,-87.63932,60654.0
4840,Ice Skating - Adult Skate (Figure Skating) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
4841,DJing - Beginner at Altgeld,2025-04-15 17:00:00,41.8747403,-87.6934362,60612.0
4842,Senior Swim at Eckhart,2025-04-15 10:15:00,41.8966275,-87.6614189,60642.0
4843,Line Dance Partnership at Amundsen,2025-04-15 09:30:00,41.9140216,-87.6976256,60639.0
4844,Kiddie College - Fall Winter Spring at Park No. 571,2025-04-15 09:00:00,41.8437361,-87.6628082,60608.0
4845,Table Games at Amundsen,2025-04-15 11:00:00,41.9140216,-87.6976256,60639.0
4846,Little Artists at Peterson,2025-04-15 12:00:00,41.9861619,-87.7267919,60646.0
4847,Basketball 100 at Addams,2025-04-15 16:00:00,41.8623915,-87.6615673,60608.0
4848,Piano - Group - Beginner at Olympia,2025-04-15 16:30:00,41.9993796,-87.8151339,60631.0
4849,Aquatic Exercise II - Low Impact at Fosco,2025-04-15 09:00:00,41.8649039,-87.6577277,60608.0
4850,Tennis - Drop In Level 3 at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
4851,Rising Stars Gymnastics at Shabbona Gymnastics,2025-04-15 12:00:00,41.9439621,-87.79963927,60634.0
4852,High School Gymnastics at Morgan Park SC,2025-04-15 19:00:00,41.6836435,-87.6804633,60647.0
4853,Parent & Tot Gymnastics at Norwood,2025-04-15 18:00:00,41.9865856,-87.7934711,60631.0
4854,Park Kids - Spring at Commercial Club,2025-04-15 15:00:00,41.896678,-87.6741038,60622.0
4855,Ice Skating - Pre-Alpha at McFetridge,2025-04-15 08:55:00,41.9517076,-87.6970874,60618.0
4856,Open Swim at McGuane,2025-04-15 15:00:00,41.8411442,-87.6485994,60608.0
4857,Circuit Training at Homan Square,2025-04-15 18:15:00,41.8693788,-87.7144908,60624.0
4858,Ice Hockey - Learn to Skate Level 2 at McFetridge,2025-04-15 17:30:00,41.9517076,-87.6970874,60618.0
4859,Conditioning at Wolfe,2025-04-15 10:00:00,41.6989501,-87.5431203,60617.0
4860,Teen Leadership Connection at Hermitage,2025-04-15 17:00:00,41.7872259,-87.668464,60636.0
4861,Seasonal Sports at Wentworth Gardens,2025-04-15 16:00:00,41.8254256,-87.6316705,60609.0
4862,Park Kids - Fall Winter Spring at Sheridan,2025-04-15 14:45:00,41.8705565,-87.6548397,60607.0
4863,Tennis 101 Partnership at Mandrake,2025-04-15 17:30:00,41.8234676,-87.6069252,60653.0
4864,Track & Field (ASMG) - Open at Gately,2025-04-15 07:00:00,41.70851588,-87.60317802,60628.0
4865,Boxing (Special Rec) at Columbus,2025-04-15 14:30:00,41.8737893,-87.7649613,60644.0
4866,Family Club at Kosciuszko,2025-04-15 18:30:00,41.9315116,-87.7237361,60647.0
4867,Ballet - Beginner at Wilson (Frank J.),2025-04-15 16:00:00,41.96451,-87.7586122,60630.0
4868,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
4869,Pickleball - Open at Sauganash,2025-04-15 11:15:00,41.9882037,-87.7372685,60646.0
4870,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 15:45:00,41.9517076,-87.6970874,60618.0
4871,Girls Gymnastics Lev. 1 at Calumet Gym,2025-04-15 15:45:00,41.7178298,-87.5306436,60617.0
4872,Woodcraft Intermediate at Foster,2025-04-15 18:00:00,41.7417044,-87.6600082,60620.0
4873,Family Arts and Crafts at Welles,2025-04-15 10:30:00,41.9628085,-87.6863871,60625.0
4874,Go Run Chicago at Garfield,2025-04-15 09:00:00,41.8826775,-87.7162576,60624.0
4875,Arts & Crafts at Bell,2025-04-15 16:00:00,41.9491109,-87.7961213,60634.0
4876,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 14:45:00,41.9517076,-87.6970874,60618.0
4877,Yoga Partnership at Edgebrook,2025-04-15 18:30:00,41.9994428,-87.7618353,60646.0
4878,Senior Citizens Club at Sheil,2025-04-15 13:45:00,41.9456861,-87.663664,60657.0
4879,Recreational Tumbling at Smith,2025-04-15 16:00:00,41.891024,-87.690467,60612.0
4880,Park Kids - Spring at Robichaux,2025-04-15 15:00:00,41.7263195,-87.6343557,60620.0
4881,Tiny Tot Swim - Level II at McGuane,2025-04-15 15:00:00,41.8411442,-87.6485994,60608.0
4882,Parent & Tot Gymnastics at Jesse White Gymnastics,2025-04-15 10:30:00,41.896867,-87.63932,60654.0
4883,Senior Swim at Independence,2025-04-15 09:00:00,41.9529315,-87.7247755,60618.0
4884,Sport Art & Dart at Wilson Community Center,2025-04-15 15:45:00,41.8353452,-87.6556114,60608.0
4885,Mommy & Me Yoga at Gladstone,2025-04-15 14:00:00,41.9792836,-87.7729703,60630.0
4886,T-Ball at Calumet,2025-04-15 16:00:00,41.7178298,-87.5306437,60617.0
4887,Basketball League at Sumner,2025-04-15 17:00:00,41.8708022,-87.7342796,60624.0
4888,Track & Field (ASMG) - Open at Gately,2025-04-15 07:00:00,41.70851588,-87.60317802,60628.0
4889,Open Gym Gymnastics at Morgan Park SC,2025-04-15 11:00:00,41.6836435,-87.6804633,60647.0
4890,Summer Camp at Addams,2025-04-15 09:00:00,41.8623915,-87.6615673,60608.0
4891,Tot Spot at Chopin,2025-04-15 09:30:00,41.9432061,-87.762451,60641.0
4892,Drawing & Painting at Portage,2025-04-15 13:30:00,41.955369,-87.7635893,60641.0
4893,Cardio Tennis Partnership at Gompers,2025-04-15 13:00:00,41.975816,-87.734386,60630.0
4894,Park Kids - Spring at Harrison,2025-04-15 15:00:00,41.8570523,-87.6718838,60608.0
4895,Special Olympics Sports League at Piotrowski,2025-04-15 09:00:00,41.8365049,-87.7308512,60623.0
4896,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
4897,Table Tennis at Oriole,2025-04-15 18:30:00,41.9782824,-87.8144555,60656.0
4898,Piano - Group - Beginner at Sauganash,2025-04-15 13:15:00,41.9882037,-87.7372685,60646.0
4899,Tiny Tot Sports at Cornell Square,2025-04-15 18:00:00,41.80239863,-87.6710701,60609.0
4900,Cardio Line Dance at Foster,2025-04-15 10:15:00,41.7417044,-87.6600082,60620.0
4901,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 15:45:00,41.9517076,-87.6970874,60618.0
4902,Dance - Ballet - Tot 2 at Morgan Park SC,2025-04-15 17:15:00,41.6836435,-87.6804633,60647.0
4903,Boys Baseball Skills at Sherman,2025-04-15 15:30:00,41.7991604,-87.6574279,60609.0
4904,Tot Spot at Eckhart,2025-04-15 12:30:00,41.8966275,-87.6614189,60642.0
4905,Basketball Skills at Garfield,2025-04-15 18:30:00,41.8826775,-87.7162576,60624.0
4906,Track and Field 101 (ASMG) at Gately,2025-04-15 17:00:00,41.70851588,-87.60317802,60628.0
4907,Semi Private Swim Lessons at Sheridan,2025-04-15 09:30:00,41.8705565,-87.6548397,60607.0
4908,Soccer at Scottsdale,2025-04-15 15:45:00,41.741719,-87.7360673,60652.0
4909,Stretching at Haas,2025-04-15 11:30:00,41.925156,-87.6952824,60647.0
4910,Learn to Swim at Shabbona,2025-04-15 09:00:00,41.9450449,-87.799699,60634.0
4911,Basketball at McKinley,2025-04-15 15:30:00,41.8237382,-87.6824446,60609.0
4912,Dodgeball League at Cornell Square,2025-04-15 16:00:00,41.80239863,-87.6710701,60609.0
4913,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 13:45:00,41.9517076,-87.6970874,60618.0
4914,Basketball Skills at Hiawatha,2025-04-15 17:30:00,41.9438018,-87.8261207,60634.0
4915,Little Artists at Norwood,2025-04-15 12:15:00,41.9865856,-87.7934711,60631.0
4916,Senior Citizens Club at Chase,2025-04-15 12:30:00,41.96767541,-87.66893158,60640.0
4917,Teen Club at Ada,2025-04-15 18:30:00,41.6882676,-87.65597843,60643.0
4918,Walking Club at Chopin,2025-04-15 13:00:00,41.9432061,-87.762451,60641.0
4919,Boys Mentoring Program at Robichaux,2025-04-15 18:00:00,41.7263195,-87.6343557,60620.0
4920,Soccer - 5 on 5 at Fosco,2025-04-15 16:00:00,41.8649039,-87.6577277,60608.0
4921,Twinkle Stars Gymnastics at Avondale Gymnastics,2025-04-15 10:00:00,41.94132169,-87.71541514,60618.0
4922,Twinkle Stars Gymnastics at Broadway Gymnastics,2025-04-15 15:15:00,41.9892661,-87.6597274,60660.0
4923,Brick Builders Club at Strohacker,2025-04-15 15:00:00,41.7939861,-87.7319612,60632.0
4924,Parent & Tot Gymnastics at Ridge,2025-04-15 10:00:00,41.7187548,-87.6677416,60643.0
4925,Ceramics (Deaf & HOH and Blind/VI) at Athletic Field,2025-04-15 10:30:00,41.9467205,-87.7169804,60618.0
4926,Ice Skating - Tot 1 at McFetridge,2025-04-15 16:45:00,41.9517076,-87.6970874,60618.0
4927,Ice Skating - Adult Open Skate at Morgan Park SC,2025-04-15 12:10:00,41.6836435,-87.6804633,60647.0
4928,Ice Skating - Adult Skate (Hockey) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
4929,Tennis - TD Sure Shots at McFetridge,2025-04-15 18:00:00,41.9517076,-87.6970874,60618.0
4930,Learn to Swim at Austin Town Hall,2025-04-15 13:45:00,41.8882977,-87.7658014,60644.0
4931,Brick Builders Club at Smith,2025-04-15 16:00:00,41.891024,-87.690467,60612.0
4932,Arts & Crafts at Ken-Well,2025-04-15 15:30:00,41.9348847,-87.7336717,60641.0
4933,Track & Field (ASMG) - Open at Gately,2025-04-15 07:00:00,41.70851588,-87.60317802,60628.0
4934,Basketball at Merrimac,2025-04-15 12:30:00,41.9526427,-87.7851891,60634.0
4935,Boys USAG Team Gymnastics Lev. 3 at Peterson Gymnastics,2025-04-15 15:45:00,41.9861619,-87.7267919,60611.0
4936,Rising Stars Gymnastics at Avondale Gymnastics,2025-04-15 15:15:00,41.94132169,-87.71541514,60618.0
4937,Fun with Food at Kennedy,2025-04-15 16:15:00,41.6871472,-87.6817302,60655.0
4938,Basketball - Open at Mann,2025-04-15 18:15:00,41.659128,-87.5490374,60633.0
4939,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 17:15:00,41.9517076,-87.6970874,60618.0
4940,"Moms, Pops & Tots Interaction at Seward",2025-04-15 09:00:00,41.9028389,-87.6374186,60610.0
4941,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 06:00:00,41.9517076,-87.6970874,60618.0
4942,Twinkle Stars Gymnastics at Jesse White Gymnastics,2025-04-15 13:30:00,41.896867,-87.63932,60654.0
4943,Track & Field at West Pullman,2025-04-15 17:00:00,41.6700406,-87.6320972,60628.0
4944,Stick & Puck at Morgan Park SC,2025-04-15 14:10:00,41.6836435,-87.6804633,60647.0
4945,Aquatic Exercise III - High Impact at Welles,2025-04-15 19:30:00,41.9628085,-87.6863871,60625.0
4946,Teen Club at Chopin,2025-04-15 18:30:00,41.9432061,-87.762451,60641.0
4947,Track & Field (ASMG) - Open at Gately,2025-04-15 20:00:00,41.70851588,-87.60317802,60628.0
4948,Ice Skating - Synchro Skills at Morgan Park SC,2025-04-15 07:00:00,41.6836435,-87.6804633,60647.0
4949,Walking Club at Brainerd,2025-04-15 09:30:00,41.7270772,-87.654913,60620.0
4950,Flashlight Egg Hunt at Mt. Greenwood,2025-04-15 19:30:00,41.6910646,-87.7137371,60655.0
4951,Chair Exercise at Homan Square,2025-04-15 10:00:00,41.8693788,-87.7144908,60624.0
4952,Basketball - Open at Park No. 596,2025-04-15 17:00:00,41.805526,-87.685282,60609.0
4953,Painting Open Studio at West Pullman,2025-04-15 14:30:00,41.6700406,-87.6320972,60628.0
4954,Pickleball - Open at Hiawatha,2025-04-15 12:00:00,41.9438018,-87.8261207,60634.0
4955,Cardio Tennis Partnership at McGuane,2025-04-15 07:30:00,41.8411442,-87.6485994,60608.0
4956,Learn to Swim at McGuane,2025-04-15 16:00:00,41.8411442,-87.6485994,60608.0
4957,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 15:45:00,41.9517076,-87.6970874,60618.0
4958,Mens Floor Hockey - Open at Sauganash,2025-04-15 18:30:00,41.9882037,-87.7372685,60646.0
4959,Mixed Media Arts at Tuley,2025-04-15 10:00:00,41.7301281,-87.6112026,60619.0
4960,Dance - Storybook Camp at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
4961,Piano at Austin Town Hall,2025-04-15 18:00:00,41.8882977,-87.7658014,60644.0
4962,Kickball at Eugene Field,2025-04-15 13:15:00,41.97400868,-87.72234321,60625.0
4963,Soccer Skills at Kosciuszko,2025-04-15 16:15:00,41.9315116,-87.7237361,60647.0
4964,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
4965,Baseball Skills at Skinner,2025-04-15 17:15:00,41.878693,-87.660696,60606.0
4966,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 15:45:00,41.9517076,-87.6970874,60618.0
4967,Learn to Swim at Gill,2025-04-15 15:30:00,41.95245315,-87.65034735,60613.0
4968,Learn to Swim at Harris,2025-04-15 16:00:00,41.7819343,-87.604879,60637.0
4969,Play Production at Ridge,2025-04-15 19:00:00,41.7187548,-87.6677416,60643.0
4970,Basketball - Open at Mozart,2025-04-15 19:45:00,41.9176511,-87.7235197,60647.0
4971,Rat Hockey at McFetridge,2025-04-15 10:00:00,41.9517076,-87.6970874,60618.0
4972,Seasonal Sports at Tuley,2025-04-15 14:30:00,41.7301281,-87.6112026,60619.0
4973,Learn to Swim at Shabbona,2025-04-15 13:45:00,41.9450449,-87.799699,60634.0
4974,Basketball at Bogan,2025-04-15 16:30:00,41.7487643,-87.7206719,60652.0
4975,Quilting Partnership at Fernwood,2025-04-15 09:00:00,41.7042165,-87.6383391,60628.0
4976,Dance - Ballet - Tot 1 (ASMG) at Gately,2025-04-15 11:00:00,41.70851588,-87.60317802,60628.0
4977,Tiny Tot Tumbling at Jensen,2025-04-15 15:45:00,41.9659777,-87.7208824,60625.0
4978,Adult Gymnastics at Morgan Park SC,2025-04-15 19:30:00,41.6836435,-87.6804633,60647.0
4979,Dance - Modern Partnership at River,2025-04-15 13:15:00,41.9739812,-87.7019591,60611.0
4980,Daily Living Skills (Special Rec) at Bessemer,2025-04-15 13:00:00,41.7330945,-87.5555985,60617.0
4981,Baby Open Gym at Morgan Park SC,2025-04-15 08:00:00,41.6836435,-87.6804633,60647.0
4982,Bitty Basketball at Tuley,2025-04-15 09:00:00,41.7301281,-87.6112026,60619.0
4983,Conditioning at West Lawn,2025-04-15 13:00:00,41.77446026,-87.72885025,60629.0
4984,Dance Performance Workshop at Loyola,2025-04-15 17:00:00,42.0108499,-87.6616126,60626.0
4985,Dance - Stretch/Strength - Adult at McFetridge,2025-04-15 10:00:00,41.9517076,-87.6970874,60618.0
4986,Art & ABCs at Minuteman,2025-04-15 09:30:00,41.78416,-87.762312,60638.0
4987,Track & Field at Fosco,2025-04-15 16:00:00,41.8649039,-87.6577277,60608.0
4988,Earth Day Park Clean Up at Horner,2025-04-15 09:00:00,41.960554,-87.6977103,60618.0
4989,Learn to Swim at Harrison,2025-04-15 12:30:00,41.8570523,-87.6718838,60608.0
4990,Pickleball - Open at McFetridge,2025-04-15 19:00:00,41.9517076,-87.6970874,60618.0
4991,Chair Yoga at West Lawn,2025-04-15 11:00:00,41.77446026,-87.72885025,60629.0
4992,Learn to Swim at Hayes,2025-04-15 16:00:00,41.7389695,-87.697015,60652.0
4993,Tennis - Drop In Level 3 at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
4994,Park Kids - Fall Winter Spring at Stanton,2025-04-15 15:30:00,41.9050867,-87.6446463,60610.0
4995,Ice Skating - Gamma - Delta at McFetridge,2025-04-15 08:15:00,41.9517076,-87.6970874,60618.0
4996,Weight Training at Online,2025-04-15 14:00:00,41.7973388,-87.5940289,60615.0
4997,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
4998,Shot Put & Throwing Techniques (ASMG) at Gately,2025-04-15 19:00:00,41.70851588,-87.60317802,60628.0
4999,Parent & Tot Gymnastics at Independence,2025-04-15 09:30:00,41.9529315,-87.7247755,60618.0
5000,Family Arts and Crafts at Hiawatha,2025-04-15 11:00:00,41.9438018,-87.8261207,60634.0
5001,Bid Whist at Foster,2025-04-15 14:00:00,41.7417044,-87.6600082,60620.0
5002,Scrap Booking at Holstein,2025-04-15 16:00:00,41.9216453,-87.6850872,60647.0
5003,Earth Day Park Clean Up at Rosenblum,2025-04-15 09:00:00,41.7579221,-87.5788199,60649.0
5004,Mens Basketball League at Brooks,2025-04-15 18:00:00,42.0098764,-87.8072766,60631.0
5005,Tennis Lessons: Pee Wees at McFetridge,2025-04-15 17:00:00,41.9517076,-87.6970874,60618.0
5006,Basketball - Family at Oriole,2025-04-15 17:40:00,41.9782824,-87.8144555,60656.0
5007,Basketball - Skills and Drills (ASMG) at Gately,2025-04-15 19:00:00,41.70851588,-87.60317802,60628.0
5008,Volleyball at Dunham,2025-04-15 15:45:00,41.965869,-87.78234,60630.0
5009,Basketball - Open at Don Nash,2025-04-15 17:00:00,41.7657913,-87.5798235,60649.0
5010,Girls Gymnastics Lev. 3 at Morgan Park SC,2025-04-15 12:00:00,41.6836435,-87.6804633,60647.0
5011,Pickleball - Open at Taylor-Lauridsen,2025-04-15 10:00:00,41.8179027,-87.6437655,60609.0
5012,Pickleball - Open at McFetridge,2025-04-15 19:00:00,41.9517076,-87.6970874,60618.0
5013,Stained Glass at Riis,2025-04-15 12:00:00,41.92461603,-87.77910948,60639.0
5014,Fun & Games (Special Rec) at Dvorak,2025-04-15 15:30:00,41.855021,-87.6539074,60608.0
5015,Circuit Training at Fosco,2025-04-15 18:00:00,41.8649039,-87.6577277,60608.0
5016,Family Yoga at Haas,2025-04-15 13:00:00,41.925156,-87.6952824,60647.0
5017,Intro to Flag Football (ASMG) at Gately,2025-04-15 18:00:00,41.70851588,-87.60317802,60628.0
5018,Baseball - Level 1 at Addams,2025-04-15 11:00:00,41.8623915,-87.6615673,60608.0
5019,Volleyball Skills - Level 1 at Addams,2025-04-15 16:00:00,41.8623915,-87.6615673,60608.0
5020,Chair Exercise at Stanton,2025-04-15 12:00:00,41.9050867,-87.6446463,60610.0
5021,Children's Theater at Sheil,2025-04-15 12:30:00,41.9456861,-87.663664,60657.0
5022,Girls Shooting Stars Gymnastics at Harrison Gymnastics,2025-04-15 15:00:00,41.85661122,-87.67181542,60608.0
5023,Aquatic Exercise II - Low Impact at Harris,2025-04-15 10:30:00,41.7819343,-87.604879,60637.0
5024,Adult Leadership Club (Special Rec) at Gage,2025-04-15 10:00:00,41.7935846,-87.6849628,60632.0
5025,Woodcraft at Horner,2025-04-15 16:00:00,41.960554,-87.6977103,60618.0
5026,Ice Skating - Beta at McFetridge,2025-04-15 10:15:00,41.9517076,-87.6970874,60618.0
5027,Drawing & Painting at Edison,2025-04-15 13:00:00,42.00404685,-87.81758738,60631.0
5028,Community Climb at Steelworkers,2025-04-15 12:00:00,41.73839916,-87.53020404,60617.0
5029,Storytime at Lincoln,2025-04-15 11:00:00,41.9196663,-87.63585178,60610.0
5030,Volleyball at Wilson Community Center,2025-04-15 16:30:00,41.8353452,-87.6556114,60608.0
5031,Ballet & Jazz at West Lawn,2025-04-15 15:45:00,41.77446026,-87.72885025,60629.0
5032,Ceramics at Riis,2025-04-15 13:00:00,41.92461603,-87.77910948,60639.0
5033,Acting at Vittum,2025-04-15 18:00:00,41.8023503,-87.7482424,60638.0
5034,Kiddie College at Wentworth,2025-04-15 10:00:00,41.7902142,-87.7790243,60638.0
5035,Ice Skating - Basic 1 - 2 at Morgan Park SC,2025-04-15 12:50:00,41.6836435,-87.6804633,60647.0
5036,Tiny Tot Swim - Level II at Harrison,2025-04-15 11:30:00,41.8570523,-87.6718838,60608.0
5037,Girls USAG Team Gymnastics Camp Xcel at Avondale Gymnastics,2025-04-15 17:30:00,41.94132169,-87.71541514,60618.0
5038,Animal Explorers at Eckhart,2025-04-15 12:30:00,41.8966275,-87.6614189,60642.0
5039,Rat Hockey at Morgan Park SC,2025-04-15 22:00:00,41.6836435,-87.6804633,60647.0
5040,Aquatic Exercise II - Low Impact at Independence,2025-04-15 18:00:00,41.9529315,-87.7247755,60618.0
5041,Sports Camp at Morgan Park SC,2025-04-15 11:45:00,41.6836435,-87.6804633,60647.0
5042,Pool at Columbus,2025-04-15 16:00:00,41.8737893,-87.7649613,60644.0
5043,Recreational Tumbling at Wentworth,2025-04-15 17:00:00,41.7902142,-87.7790243,60638.0
5044,Stick & Puck at Morgan Park SC,2025-04-15 06:00:00,41.6836435,-87.6804633,60647.0
5045,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
5046,Twinkle Stars Gymnastics at Peterson Gymnastics,2025-04-15 09:45:00,41.9861619,-87.7267919,60611.0
5047,Turf Field - Open at Addams,2025-04-15 07:00:00,41.8623915,-87.6615673,60608.0
5048,Fun and Games at Sherwood,2025-04-15 11:30:00,41.7905907,-87.6340628,60621.0
5049,Ice Skating - Freestyle 1+ at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
5050,Summer Camp at Addams,2025-04-15 09:00:00,41.8623915,-87.6615673,60608.0
5051,Parent and Child Swim at Piotrowski,2025-04-15 13:00:00,41.8365049,-87.7308512,60623.0
5052,"Moms, Pops & Tots Interaction at Commercial Club",2025-04-15 10:15:00,41.896678,-87.6741038,60622.0
5053,Park Kids - Fall Winter Spring at Pottawattomie,2025-04-15 15:00:00,42.0151063,-87.6780744,60626.0
5054,Small Group Personal Training at Amundsen,2025-04-15 12:00:00,41.9140216,-87.6976256,60639.0
5055,Senior Citizens Club at Bosley,2025-04-15 11:00:00,41.8392307,-87.6537729,60608.0
5056,Aquatic Exercise III - High Impact at Foster,2025-04-15 18:00:00,41.7417044,-87.6600082,60620.0
5057,Ice Skating - Adult Open Skate at Morgan Park SC,2025-04-15 12:10:00,41.6836435,-87.6804633,60647.0
5058,Ice Hockey League - 10U at Morgan Park SC,2025-04-15 16:50:00,41.6836435,-87.6804633,60647.0
5059,Girls Gymnastics Lev. 1 at Morgan Park SC,2025-04-15 16:00:00,41.6836435,-87.6804633,60647.0
5060,Tennis Lessons: Level 3 at McFetridge,2025-04-15 11:00:00,41.9517076,-87.6970874,60618.0
5061,Ceramics - Wheel - Beginner at Athletic Field,2025-04-15 10:00:00,41.9467205,-87.7169804,60618.0
5062,Hunt with the Bunny at South Shore,2025-04-15 11:00:00,41.7683018,-87.563868,60649.0
5063,Tot Spot at Addams,2025-04-15 10:00:00,41.8623915,-87.6615673,60608.0
5064,Learn to Swim at Portage,2025-04-15 16:00:00,41.955369,-87.7635893,60641.0
5065,Jukebox Tennis at McFetridge,2025-04-15 14:00:00,41.9517076,-87.6970874,60618.0
5066,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
5067,Senior Citizens Club at West Chatham,2025-04-15 11:00:00,41.7446685,-87.6319177,60620.0
5068,Guitar - Group at Olympia,2025-04-15 11:30:00,41.9993796,-87.8151339,60631.0
5069,Children's Theater at Avondale,2025-04-15 12:45:00,41.9412821,-87.7152465,60618.0
5070,Park Kids - Fall Winter Spring at Grand Crossing,2025-04-15 15:00:00,41.7556929,-87.6012188,60619.0
5071,Play School at Maggie Daley,2025-04-15 10:45:00,41.88304272,-87.61839688,60605.0
5072,Archery at Gompers,2025-04-15 16:15:00,41.975816,-87.734386,60630.0
5073,Basketball Partnership at Wicker,2025-04-15 10:30:00,41.9080486,-87.676738,60622.0
5074,Art & ABCs at Edgebrook,2025-04-15 17:00:00,41.9994428,-87.7618353,60646.0
5075,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
5076,"Moms, Pops & Tots Interaction at Eugene Field",2025-04-15 13:30:00,41.97400868,-87.72234321,60625.0
5077,Tone Stretch Balance at Owens,2025-04-15 09:00:00,41.7351601,-87.5738402,60617.0
5078,Park Kids - Spring at Smith Playlot,2025-04-15 15:00:00,41.7139008,-87.6312282,60628.0
5079,Girls Gymnastics Lev. 1 at Harrison Gymnastics,2025-04-15 12:00:00,41.85661122,-87.67181542,60608.0
5080,Aquatic Exercise II - Low Impact at Rosenblum,2025-04-15 19:00:00,41.7579221,-87.5788199,60649.0
5081,Soccer For Success at Wilson (Frank J.),2025-04-15 16:00:00,41.96451,-87.7586122,60630.0
5082,Parent & Tot Gymnastics at Haas,2025-04-15 09:30:00,41.925156,-87.6952824,60647.0
5083,Music and Movement at Rowan,2025-04-15 12:30:00,41.6849586,-87.5373447,60617.0
5084,Soccer Skills at Portage,2025-04-15 18:30:00,41.955369,-87.7635893,60641.0
5085,Soccer - Level 1 at Addams,2025-04-15 17:00:00,41.8623915,-87.6615673,60608.0
5086,Learn to Swim at Fosco,2025-04-15 16:00:00,41.8649039,-87.6577277,60608.0
5087,Park Kids at Riis,2025-04-15 15:00:00,41.92461603,-87.77910948,60639.0
5088,3D Printing at Wilson (Frank J.),2025-04-15 16:00:00,41.96451,-87.7586122,60630.0
5089,Pickleball - Open at McFetridge,2025-04-15 13:00:00,41.9517076,-87.6970874,60618.0
5090,Little Artists at Wilson (Frank J.),2025-04-15 13:00:00,41.96451,-87.7586122,60630.0
5091,Pickleball at Revere,2025-04-15 13:15:00,41.9536443,-87.692032,60618.0
5092,Team Tumbling at Loyola,2025-04-15 17:00:00,42.0108499,-87.6616126,60626.0
5093,Cardio Tennis Partnership at McGuane,2025-04-15 07:30:00,41.8411442,-87.6485994,60608.0
5094,Arts & Crafts at Athletic Field,2025-04-15 13:00:00,41.9467205,-87.7169804,60618.0
5095,Nature Babies at Rutherford Sayre,2025-04-15 09:00:00,41.9208169,-87.7971244,60707.0
